LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
1212846345F,23/01/2018 4:00,4,64,12,94.8
1212846345F,23/01/2018 5:00,5,64,31,94.1
1212846345F,23/01/2018 6:00,6,64,50,95
1212846345F,23/01/2018 7:00,7,64,59,92.9
1212846345F,23/01/2018 8:00,8,64,75,94
1212846345F,23/01/2018 9:00,9,64,61,93.2
1212846345F,23/01/2018 10:00,10,64,47,94.4
1212846345F,23/01/2018 11:00,11,64,61,93.1
1212846345F,23/01/2018 12:00,12,64,53,93.9
1212846345F,23/01/2018 13:00,13,64,62,94.2
1212846345F,23/01/2018 14:00,14,64,86,90.2
1212846345F,23/01/2018 15:00,15,64,61,87.2
1212846345F,23/01/2018 16:00,16,64,62,68.3
1212846345F,23/01/2018 17:00,17,64,51,60.8
1212846345F,23/01/2018 18:00,18,64,23,95.8
1212846345F,23/01/2018 19:00,19,64,23,91.8
1212846345F,23/01/2018 20:00,20,64,17,87.2
1212846345F,23/01/2018 21:00,21,64,14,88.1
1212846345F,23/01/2018 22:00,22,64,11,89.2
1212846345F,23/01/2018 23:00,23,64,8,85.4
1212846345F,24/01/2018 0:00,0,64,1,99
1212846345F,24/01/2018 1:00,1,64,6,87.5
1212846345F,24/01/2018 2:00,2,64,9,89.2
1212846345F,24/01/2018 3:00,3,64,9,96
1212846345F,24/01/2018 4:00,4,64,17,93.1
1212846345F,24/01/2018 5:00,5,64,34,98.6
1212846345F,24/01/2018 6:00,6,64,50,93.6
1212846345F,24/01/2018 7:00,7,64,72,93.8
1212846345F,24/01/2018 8:00,8,64,56,94
1212846345F,24/01/2018 9:00,9,64,60,94.5
1212846345F,24/01/2018 10:00,10,64,56,93.1
1212846345F,24/01/2018 11:00,11,64,73,94.6
1212846345F,24/01/2018 12:00,12,64,57,93.5
1212846345F,24/01/2018 13:00,13,64,53,93.2
1212846345F,24/01/2018 14:00,14,64,58,91.3
1212846345F,24/01/2018 15:00,15,64,107,78.4
1212846345F,24/01/2018 16:00,16,64,66,60.9
1212846345F,24/01/2018 17:00,17,64,68,68.1
1212846345F,24/01/2018 18:00,18,64,26,84.9
1212846345F,24/01/2018 19:00,19,64,20,90
1212846345F,24/01/2018 20:00,20,64,19,93.2
1212846345F,24/01/2018 21:00,21,64,9,95.4
1212846345F,24/01/2018 22:00,22,64,6,96
1212846345F,24/01/2018 23:00,23,64,7,92.6
1212846345F,25/01/2018 0:00,0,64,8,92.6
1212846345F,25/01/2018 1:00,1,64,10,92.3
1212846345F,25/01/2018 2:00,2,64,10,87
1212846345F,25/01/2018 3:00,3,64,12,93.5
1212846345F,25/01/2018 4:00,4,64,16,93.3
1212846345F,25/01/2018 5:00,5,64,39,94.2
1212846345F,25/01/2018 6:00,6,64,68,93.4
1212846345F,25/01/2018 7:00,7,64,53,93.7
1212846345F,25/01/2018 8:00,8,64,48,93.1
1212846345F,25/01/2018 9:00,9,64,54,91.1
1212846345F,25/01/2018 10:00,10,64,59,93.3
1212846345F,25/01/2018 11:00,11,64,51,91.6
1212846345F,25/01/2018 12:00,12,64,73,92.9
1212846345F,25/01/2018 13:00,13,64,64,92.3
1212846345F,25/01/2018 14:00,14,64,67,85.5
1212846345F,25/01/2018 15:00,15,64,77,52.8
1212846345F,25/01/2018 16:00,16,64,68,55.8
1212846345F,25/01/2018 17:00,17,64,25,56.2
1212846345F,25/01/2018 18:00,18,64,48,61.2
1212846345F,25/01/2018 19:00,19,64,36,76.3
1212846345F,25/01/2018 20:00,20,64,27,93.8
1212846345F,25/01/2018 21:00,21,64,21,93.2
1212846345F,25/01/2018 22:00,22,64,4,97
1212846345F,25/01/2018 23:00,23,64,12,97
1212846345F,26/01/2018 0:00,0,64,6,97.3
1212846345F,26/01/2018 1:00,1,64,3,100
1212846345F,26/01/2018 2:00,2,64,2,92
1212846345F,26/01/2018 3:00,3,64,2,101.5
1212846345F,26/01/2018 4:00,4,64,8,94.1
1212846345F,26/01/2018 5:00,5,64,5,88.8
1212846345F,26/01/2018 6:00,6,64,13,97.4
1212846345F,26/01/2018 7:00,7,64,23,96.1
1212846345F,26/01/2018 8:00,8,64,29,96.1
1212846345F,26/01/2018 9:00,9,64,38,92.3
1212846345F,26/01/2018 10:00,10,64,34,62.4
1212846345F,26/01/2018 11:00,11,64,21,93
1212846345F,26/01/2018 12:00,12,64,16,94.4
1212846345F,26/01/2018 13:00,13,64,15,95.1
1212846345F,26/01/2018 14:00,14,64,8,101.2
1212846345F,26/01/2018 15:00,15,64,10,95.3
1212846345F,26/01/2018 16:00,16,64,8,93.1
1212846345F,26/01/2018 17:00,17,64,12,95.6
1212846345F,26/01/2018 18:00,18,64,12,94.6
1212846345F,26/01/2018 19:00,19,64,9,92.8
1212846345F,26/01/2018 20:00,20,64,5,96.2
1212846345F,26/01/2018 21:00,21,64,5,92.4
1212846345F,26/01/2018 22:00,22,64,4,98.5
1212846345F,26/01/2018 23:00,23,64,1,96
1212846345F,27/01/2018 0:00,0,64,6,99.3
1212846345F,27/01/2018 1:00,1,64,2,89.5
1212846345F,27/01/2018 2:00,2,64,4,96.5
1212846345F,27/01/2018 3:00,3,64,3,91.7
1212846345F,27/01/2018 4:00,4,64,5,92.2
1212846345F,27/01/2018 5:00,5,64,5,96.2
1212846345F,27/01/2018 6:00,6,64,15,95.3
1212846345F,27/01/2018 7:00,7,64,19,96.4
1212846345F,27/01/2018 8:00,8,64,34,97
1212846345F,27/01/2018 9:00,9,64,34,93.8
1212846345F,27/01/2018 10:00,10,64,36,94.9
1212846345F,27/01/2018 11:00,11,64,34,93.1
1212846345F,27/01/2018 12:00,12,64,22,93.3
1212846345F,27/01/2018 13:00,13,64,22,95.9
1212846345F,27/01/2018 14:00,14,64,15,91.8
1212846345F,27/01/2018 15:00,15,64,21,94.8
1212846345F,27/01/2018 16:00,16,64,22,94.8
1212846345F,27/01/2018 17:00,17,64,13,97.6
1212846345F,27/01/2018 18:00,18,64,12,97.7
1212846345F,27/01/2018 19:00,19,64,16,94.1
1212846345F,27/01/2018 20:00,20,64,5,97
1212846345F,27/01/2018 21:00,21,64,3,95.7
1212846345F,27/01/2018 22:00,22,64,7,101
1212846345F,27/01/2018 23:00,23,64,3,93
1212846345F,28/01/2018 1:00,1,64,5,95.4
1212846345F,28/01/2018 2:00,2,64,1,104
1212846345F,28/01/2018 4:00,4,64,1,103
1212846345F,28/01/2018 5:00,5,64,2,96
1212846345F,28/01/2018 6:00,6,64,6,99.8
1212846345F,28/01/2018 7:00,7,64,7,97.7
1212846345F,28/01/2018 8:00,8,64,16,94.7
1212846345F,28/01/2018 9:00,9,64,17,95.2
1212846345F,28/01/2018 10:00,10,64,26,94.2
1212846345F,28/01/2018 11:00,11,64,23,95.6
1212846345F,28/01/2018 12:00,12,64,19,96.1
1212846345F,28/01/2018 13:00,13,64,21,95.3
1212846345F,28/01/2018 14:00,14,64,25,96.2
1212846345F,28/01/2018 15:00,15,64,17,95.6
1212846345F,28/01/2018 16:00,16,64,13,97.8
1212846345F,28/01/2018 17:00,17,64,12,97.2
1212846345F,28/01/2018 18:00,18,64,12,97.8
1212846345F,28/01/2018 19:00,19,64,7,88.3
1212846345F,28/01/2018 20:00,20,64,15,94
1212846345F,28/01/2018 21:00,21,64,6,96.5
1212846345F,28/01/2018 22:00,22,64,3,95.7
1212846345F,29/01/2018 0:00,0,64,1,92
1212846345F,29/01/2018 1:00,1,64,6,97.2
1212846345F,29/01/2018 2:00,2,64,8,93.8
1212846345F,29/01/2018 3:00,3,64,6,90.7
1212846345F,29/01/2018 4:00,4,64,10,98.6
1212846345F,29/01/2018 5:00,5,64,34,95.8
1212846345F,29/01/2018 6:00,6,64,54,94.6
1212846345F,29/01/2018 7:00,7,64,62,94.5
1212846345F,29/01/2018 8:00,8,64,56,95.7
1212846345F,29/01/2018 9:00,9,64,54,92.7
1212846345F,29/01/2018 10:00,10,64,41,93
1212846345F,29/01/2018 11:00,11,64,47,93.2
1212846345F,29/01/2018 12:00,12,64,65,94.6
1212846345F,29/01/2018 13:00,13,64,44,94.5
1212846345F,29/01/2018 14:00,14,64,71,90.6
1212846345F,29/01/2018 15:00,15,64,86,89.4
1212846345F,29/01/2018 16:00,16,64,64,89.8
1212846345F,29/01/2018 17:00,17,64,40,87.5
1212846345F,29/01/2018 18:00,18,64,29,95
1212846345F,29/01/2018 19:00,19,64,13,91.2
1212846345F,29/01/2018 20:00,20,64,14,94.2
1212846345F,29/01/2018 21:00,21,64,7,61.6
1212846345F,29/01/2018 22:00,22,64,6,56.2
1212846345F,29/01/2018 23:00,23,64,3,49
1212846345F,30/01/2018 0:00,0,64,9,64.2
1212846345F,30/01/2018 1:00,1,64,8,60
1212846345F,30/01/2018 2:00,2,64,8,57.1
1212846345F,30/01/2018 3:00,3,64,6,81.8
1212846345F,30/01/2018 4:00,4,64,12,92.8
1212846345F,30/01/2018 5:00,5,64,37,96.6
1212846345F,30/01/2018 6:00,6,64,61,95.7
1212846345F,30/01/2018 7:00,7,64,55,93.9
1212846345F,30/01/2018 8:00,8,64,53,92
1212846345F,30/01/2018 9:00,9,64,67,93.6
1212846345F,30/01/2018 10:00,10,64,49,94.1
1212846345F,30/01/2018 11:00,11,64,50,93.7
1212846345F,30/01/2018 12:00,12,64,54,94.6
1212846345F,30/01/2018 13:00,13,64,63,94.1
1212846345F,30/01/2018 14:00,14,64,79,91.1
1212846345F,30/01/2018 15:00,15,64,65,88.2
1212846345F,30/01/2018 16:00,16,64,58,87.8
1212846345F,30/01/2018 17:00,17,64,44,81.4
1212846345F,30/01/2018 18:00,18,64,31,82.6
1212846345F,30/01/2018 19:00,19,64,14,94.5
1212846345F,30/01/2018 20:00,20,64,20,91.5
1212846345F,30/01/2018 21:00,21,64,18,53.4
1212846345F,30/01/2018 22:00,22,64,10,53.5
1212846345F,30/01/2018 23:00,23,64,3,47
1212846345F,31/01/2018 0:00,0,64,8,58
1212846345F,31/01/2018 1:00,1,64,4,51.8
1212846345F,31/01/2018 2:00,2,64,6,89.2
1212846345F,31/01/2018 3:00,3,64,3,92.3
1212846345F,31/01/2018 4:00,4,64,11,93.8
1212846345F,31/01/2018 5:00,5,64,34,97.6
1212846345F,31/01/2018 6:00,6,64,37,95.9
1212846345F,31/01/2018 7:00,7,64,62,92.9
1212846345F,31/01/2018 8:00,8,64,79,74.9
1212846345F,31/01/2018 9:00,9,64,62,74.4
1212846345F,31/01/2018 10:00,10,64,63,74.6
1212846345F,31/01/2018 11:00,11,64,73,75.9
1212846345F,31/01/2018 12:00,12,64,55,68.9
1212846345F,31/01/2018 13:00,13,64,46,88.8
1212846345F,31/01/2018 14:00,14,64,71,88.8
1212846345F,31/01/2018 15:00,15,64,88,71.2
1212846345F,31/01/2018 16:00,16,64,59,70
1212846345F,31/01/2018 17:00,17,64,47,63.8
1212846345F,31/01/2018 18:00,18,64,37,73.1
1212846345F,31/01/2018 19:00,19,64,17,73.2
1212846345F,31/01/2018 20:00,20,64,14,76.2
1212846345F,31/01/2018 21:00,21,64,15,66.3
1212846345F,31/01/2018 22:00,22,64,7,62
1212846345F,31/01/2018 23:00,23,64,11,56.8
1212846345F,1/02/2018 10:00,10,64,57,94.6
1212846345F,1/02/2018 11:00,11,64,41,93
1212846345F,1/02/2018 12:00,12,64,56,92.9
1212846345F,1/02/2018 13:00,13,64,57,94.3
1212846345F,1/02/2018 14:00,14,64,72,92.8
1212846345F,1/02/2018 15:00,15,64,78,88
1212846345F,1/02/2018 16:00,16,64,67,66
1212846345F,1/02/2018 17:00,17,64,53,73.8
1212846345F,1/02/2018 18:00,18,64,39,92.6
1212846345F,1/02/2018 19:00,19,64,22,94.9
1212846345F,1/02/2018 20:00,20,64,10,96.4
1212846345F,1/02/2018 21:00,21,64,10,92.8
1212846345F,1/02/2018 22:00,22,64,5,82.6
1212846345F,1/02/2018 23:00,23,64,7,90
1212846345F,2/02/2018 0:00,0,64,10,91.9
1212846345F,2/02/2018 1:00,1,64,5,95.4
1212846345F,2/02/2018 2:00,2,64,7,91
1212846345F,2/02/2018 3:00,3,64,7,93.9
1212846345F,2/02/2018 4:00,4,64,12,92.4
1212846345F,2/02/2018 5:00,5,64,42,93.9
1212846345F,2/02/2018 6:00,6,64,58,92.8
1212846345F,2/02/2018 7:00,7,64,53,90.6
1212846345F,2/02/2018 8:00,8,64,52,91.4
1212846345F,2/02/2018 9:00,9,64,54,92.4
1212846345F,2/02/2018 10:00,10,64,63,93.6
1212846345F,2/02/2018 11:00,11,64,48,92.3
1212846345F,2/02/2018 12:00,12,64,62,93.8
1212846345F,2/02/2018 13:00,13,64,70,91.5
1212846345F,2/02/2018 14:00,14,64,84,75.4
1212846345F,2/02/2018 15:00,15,64,51,52.2
1212846345F,2/02/2018 16:00,16,64,57,49.3
1212846345F,2/02/2018 17:00,17,64,38,53.7
1212846345F,2/02/2018 18:00,18,64,29,61.4
1212846345F,2/02/2018 19:00,19,64,14,91.3
1212846345F,2/02/2018 20:00,20,64,8,91
1212846345F,2/02/2018 21:00,21,64,6,93.3
1212846345F,2/02/2018 22:00,22,64,7,94
1212846345F,2/02/2018 23:00,23,64,2,93
1212846345F,3/02/2018 0:00,0,64,10,98.5
1212846345F,3/02/2018 1:00,1,64,3,99.3
1212846345F,3/02/2018 2:00,2,64,4,96.2
1212846345F,3/02/2018 3:00,3,64,4,94.8
1212846345F,3/02/2018 4:00,4,64,5,91
1212846345F,3/02/2018 5:00,5,64,4,99
1212846345F,3/02/2018 6:00,6,64,19,98.4
1212846345F,3/02/2018 7:00,7,64,17,94.4
1212846345F,3/02/2018 8:00,8,64,25,94.8
1212846345F,3/02/2018 9:00,9,64,25,92.7
1212846345F,3/02/2018 10:00,10,64,33,93.5
1212846345F,3/02/2018 11:00,11,64,30,92.2
1212846345F,3/02/2018 12:00,12,64,39,91
1212846345F,3/02/2018 13:00,13,64,32,89.7
1212846345F,3/02/2018 14:00,14,64,22,50
1212846345F,3/02/2018 15:00,15,64,31,76
1212846345F,3/02/2018 16:00,16,64,34,91.6
1212846345F,3/02/2018 17:00,17,64,21,93.4
1212846345F,3/02/2018 18:00,18,64,14,99.9
1212846345F,3/02/2018 19:00,19,64,10,90.6
1212846345F,3/02/2018 20:00,20,64,10,92.7
1212846345F,3/02/2018 21:00,21,64,5,96.8
1212846345F,3/02/2018 22:00,22,64,3,89.7
1212846345F,3/02/2018 23:00,23,64,1,96
1212846345F,4/02/2018 0:00,0,64,1,104
1212846345F,4/02/2018 1:00,1,64,1,98
1212846345F,4/02/2018 2:00,2,64,1,98
1212846345F,4/02/2018 3:00,3,64,2,96
1212846345F,4/02/2018 4:00,4,64,1,93
1212846345F,4/02/2018 5:00,5,64,5,96.2
1212846345F,4/02/2018 6:00,6,64,6,105.7
1212846345F,4/02/2018 7:00,7,64,6,96.7
1212846345F,4/02/2018 8:00,8,64,18,98.4
1212846345F,4/02/2018 9:00,9,64,22,97.7
1212846345F,4/02/2018 10:00,10,64,31,95.9
1212846345F,4/02/2018 11:00,11,64,22,94.8
1212846345F,4/02/2018 12:00,12,64,24,92.2
1212846345F,4/02/2018 13:00,13,64,36,93.3
1212846345F,4/02/2018 14:00,14,64,29,94.7
1212846345F,4/02/2018 15:00,15,64,27,96.2
1212846345F,4/02/2018 16:00,16,64,24,95.3
1212846345F,4/02/2018 17:00,17,64,24,97.1
1212846345F,4/02/2018 18:00,18,64,7,96.7
1212846345F,4/02/2018 19:00,19,64,5,88.4
1212846345F,4/02/2018 20:00,20,64,5,92.4
1212846345F,4/02/2018 21:00,21,64,10,92.5
1212846345F,4/02/2018 22:00,22,64,7,95.4
1212846345F,4/02/2018 23:00,23,64,1,88
1212846345F,5/02/2018 0:00,0,64,2,99
1212846345F,5/02/2018 1:00,1,64,4,98.2
1212846345F,5/02/2018 2:00,2,64,9,96.1
1212846345F,5/02/2018 3:00,3,64,11,95.3
1212846345F,5/02/2018 4:00,4,64,9,91.6
1212846345F,5/02/2018 5:00,5,64,34,97.9
1212846345F,5/02/2018 6:00,6,64,58,94.8
1212846345F,5/02/2018 7:00,7,64,49,95
1212846345F,5/02/2018 8:00,8,64,43,93.8
1212846345F,5/02/2018 9:00,9,64,54,94.3
1212846345F,5/02/2018 10:00,10,64,47,93.8
1212846345F,5/02/2018 11:00,11,64,58,94.7
1212846345F,5/02/2018 12:00,12,64,58,93.7
1212846345F,5/02/2018 13:00,13,64,53,93.5
1212846345F,5/02/2018 14:00,14,64,60,92.6
1212846345F,5/02/2018 15:00,15,64,86,90.3
1212846345F,5/02/2018 16:00,16,64,65,84.2
1212846345F,5/02/2018 17:00,17,64,43,55.2
1212846345F,5/02/2018 18:00,18,64,37,96.4
1212846345F,5/02/2018 19:00,19,64,16,94.7
1212846345F,5/02/2018 20:00,20,64,12,93.6
1212846345F,5/02/2018 21:00,21,64,13,96.2
1212846345F,5/02/2018 22:00,22,64,10,93.4
1212846345F,5/02/2018 23:00,23,64,5,92.6
1212846345F,6/02/2018 0:00,0,64,13,96.3
1212846345F,6/02/2018 1:00,1,64,4,97.5
1212846345F,6/02/2018 2:00,2,64,4,96.5
1212846345F,6/02/2018 3:00,3,64,3,98
1212846345F,6/02/2018 4:00,4,64,13,97.2
1212846345F,6/02/2018 5:00,5,64,37,97.6
1212846345F,6/02/2018 6:00,6,64,65,94.9
1212846345F,6/02/2018 7:00,7,64,56,95.2
1212846345F,6/02/2018 8:00,8,64,61,94.8
1212846345F,6/02/2018 9:00,9,64,71,92.2
1212846345F,6/02/2018 10:00,10,64,56,93.5
1212846345F,6/02/2018 11:00,11,64,58,94.7
1212846345F,6/02/2018 12:00,12,64,57,92
1212846345F,6/02/2018 13:00,13,64,65,94
1212846345F,6/02/2018 14:00,14,64,73,89.8
1212846345F,6/02/2018 15:00,15,64,86,89
1212846345F,6/02/2018 16:00,16,64,70,80.9
1212846345F,6/02/2018 17:00,17,64,36,86.9
1212846345F,6/02/2018 18:00,18,64,33,94.3
1212846345F,6/02/2018 19:00,19,64,17,94.9
1212846345F,6/02/2018 20:00,20,64,16,96.1
1212846345F,6/02/2018 21:00,21,64,11,94.7
1212846345F,6/02/2018 22:00,22,64,12,90.7
1212846345F,6/02/2018 23:00,23,64,9,93.1
1212846345F,7/02/2018 0:00,0,64,10,91.3
1212846345F,7/02/2018 1:00,1,64,3,96.3
1212846345F,7/02/2018 2:00,2,64,4,91.8
1212846345F,7/02/2018 3:00,3,64,7,95.1
1212846345F,7/02/2018 4:00,4,64,11,97.1
1212846345F,7/02/2018 5:00,5,64,34,97.2
1212846345F,7/02/2018 6:00,6,64,53,96.3
1212846345F,7/02/2018 7:00,7,64,82,94.1
1212846345F,7/02/2018 8:00,8,64,55,93.7
1212846345F,7/02/2018 9:00,9,64,53,92.9
1212846345F,7/02/2018 10:00,10,64,40,94.4
1212846345F,7/02/2018 11:00,11,64,54,93.3
1212846345F,7/02/2018 12:00,12,64,63,92.8
1212846345F,7/02/2018 13:00,13,64,49,92.7
1212846345F,7/02/2018 14:00,14,64,67,91.7
1212846345F,7/02/2018 15:00,15,64,65,75.1
1212846345F,7/02/2018 16:00,16,64,81,50.5
1212846345F,7/02/2018 17:00,17,64,57,65
1212846345F,7/02/2018 18:00,18,64,37,89.9
1212846345F,7/02/2018 19:00,19,64,18,91.4
1212846345F,7/02/2018 20:00,20,64,7,97.3
1212846345F,7/02/2018 21:00,21,64,19,94.6
1212846345F,7/02/2018 22:00,22,64,5,94.8
1212846345F,7/02/2018 23:00,23,64,6,88.3
1212846345F,8/02/2018 0:00,0,64,10,97.7
1212846345F,8/02/2018 1:00,1,64,5,98.8
1212846345F,8/02/2018 2:00,2,64,8,95.5
1212846345F,8/02/2018 3:00,3,64,4,87.5
1212846345F,8/02/2018 4:00,4,64,14,94.3
1212846345F,8/02/2018 5:00,5,64,34,95.1
1212846345F,8/02/2018 6:00,6,64,64,97.1
1212846345F,8/02/2018 7:00,7,64,67,94.5
1212846345F,8/02/2018 8:00,8,64,49,92.7
1212846345F,8/02/2018 9:00,9,64,70,94.2
1212846345F,8/02/2018 10:00,10,64,51,93.8
1212846345F,8/02/2018 11:00,11,64,71,93.9
1212846345F,8/02/2018 12:00,12,64,78,94.8
1212846345F,8/02/2018 13:00,13,64,53,94.4
1212846345F,8/02/2018 14:00,14,64,55,92.6
1212846345F,8/02/2018 15:00,15,64,94,90
1212846345F,8/02/2018 16:00,16,64,68,84.7
1212846345F,8/02/2018 17:00,17,64,57,80.2
1212846345F,8/02/2018 18:00,18,64,28,92.6
1212846345F,8/02/2018 19:00,19,64,27,94.5
1212846345F,8/02/2018 20:00,20,64,13,95.1
1212846345F,8/02/2018 21:00,21,64,15,96.5
1212846345F,8/02/2018 22:00,22,64,5,92
1212846345F,8/02/2018 23:00,23,64,3,97.7
1212846345F,9/02/2018 0:00,0,64,3,99
1212846345F,9/02/2018 1:00,1,64,5,97.6
1212846345F,9/02/2018 2:00,2,64,7,95.7
1212846345F,9/02/2018 3:00,3,64,8,94.4
1212846345F,9/02/2018 4:00,4,64,9,93.8
1212846345F,9/02/2018 5:00,5,64,35,95.8
1212846345F,9/02/2018 6:00,6,64,52,94.3
1212846345F,9/02/2018 7:00,7,64,76,93.5
1212846345F,9/02/2018 8:00,8,64,54,95.1
1212846345F,9/02/2018 9:00,9,64,74,93.2
1212846345F,9/02/2018 10:00,10,64,56,94.6
1212846345F,9/02/2018 11:00,11,64,55,92.8
1212846345F,9/02/2018 12:00,12,64,59,94.2
1212846345F,9/02/2018 13:00,13,64,65,93.4
1212846345F,9/02/2018 14:00,14,64,73,81.1
1212846345F,9/02/2018 15:00,15,64,77,78.2
1212846345F,9/02/2018 16:00,16,64,67,56.4
1212846345F,9/02/2018 17:00,17,64,50,65.7
1212846345F,9/02/2018 18:00,18,64,25,86.7
1212846345F,9/02/2018 19:00,19,64,23,89.6
1212846345F,9/02/2018 20:00,20,64,16,97.4
1212846345F,9/02/2018 21:00,21,64,5,95.6
1212846345F,9/02/2018 22:00,22,64,13,95.9
1212846345F,9/02/2018 23:00,23,64,4,96
1212846345F,10/02/2018 0:00,0,64,3,99
1212846345F,10/02/2018 1:00,1,64,8,99.4
1212846345F,10/02/2018 2:00,2,64,11,90.9
1212846345F,10/02/2018 3:00,3,64,4,92.2
1212846345F,10/02/2018 4:00,4,64,1,90
1212846345F,10/02/2018 5:00,5,64,11,95.6
1212846345F,10/02/2018 6:00,6,64,20,97.7
1212846345F,10/02/2018 7:00,7,64,33,95.5
1212846345F,10/02/2018 8:00,8,64,29,94.3
1212846345F,10/02/2018 9:00,9,64,37,93.2
1212846345F,10/02/2018 10:00,10,64,20,93.5
1212846345F,10/02/2018 11:00,11,64,34,89.7
1212846345F,10/02/2018 12:00,12,64,49,92.5
1212846345F,10/02/2018 13:00,13,64,47,87.2
1212846345F,10/02/2018 14:00,14,64,31,92.1
1212846345F,10/02/2018 15:00,15,64,20,93.8
1212846345F,10/02/2018 16:00,16,64,20,94.7
1212846345F,10/02/2018 17:00,17,64,20,94.5
1212846345F,10/02/2018 18:00,18,64,12,92.6
1212846345F,10/02/2018 19:00,19,64,8,90.2
1212846345F,10/02/2018 20:00,20,64,11,90.7
1212846345F,10/02/2018 22:00,22,64,6,102
1212846345F,10/02/2018 23:00,23,64,6,94.8
1212846345F,11/02/2018 0:00,0,64,1,92
1212846345F,11/02/2018 1:00,1,64,3,99
1212846345F,11/02/2018 2:00,2,64,5,97.8
1212846345F,11/02/2018 3:00,3,64,1,93
1212846345F,11/02/2018 4:00,4,64,4,96.8
1212846345F,11/02/2018 5:00,5,64,5,93.8
1212846345F,11/02/2018 6:00,6,64,4,89.8
1212846345F,11/02/2018 7:00,7,64,15,98.7
1212846345F,11/02/2018 8:00,8,64,12,94.8
1212846345F,11/02/2018 9:00,9,64,32,95
1212846345F,11/02/2018 10:00,10,64,19,92.2
1212846345F,11/02/2018 11:00,11,64,35,94.5
1212846345F,11/02/2018 12:00,12,64,21,94.7
1212846345F,11/02/2018 13:00,13,64,21,94.4
1212846345F,11/02/2018 14:00,14,64,19,97.4
1212846345F,11/02/2018 15:00,15,64,24,97.2
1212846345F,11/02/2018 16:00,16,64,16,97
1212846345F,11/02/2018 17:00,17,64,19,97.8
1212846345F,11/02/2018 18:00,18,64,14,89.9
1212846345F,11/02/2018 19:00,19,64,11,79.5
1212846345F,11/02/2018 20:00,20,64,12,93.6
1212846345F,11/02/2018 21:00,21,64,11,95
1212846345F,11/02/2018 22:00,22,64,6,98.8
1212846345F,11/02/2018 23:00,23,64,3,95
1212846345F,12/02/2018 0:00,0,64,3,92
1212846345F,12/02/2018 1:00,1,64,9,95.1
1212846345F,12/02/2018 2:00,2,64,5,95
1212846345F,12/02/2018 3:00,3,64,6,93.7
1212846345F,12/02/2018 4:00,4,64,10,95.4
1212846345F,12/02/2018 5:00,5,64,38,96.8
1212846345F,12/02/2018 6:00,6,64,57,93.3
1212846345F,12/02/2018 7:00,7,64,58,93.6
1212846345F,12/02/2018 8:00,8,64,55,93.9
1212846345F,12/02/2018 9:00,9,64,65,92.6
1212846345F,12/02/2018 10:00,10,64,66,95.2
1212846345F,12/02/2018 11:00,11,64,66,94.9
1212846345F,12/02/2018 12:00,12,64,54,96.8
1212846345F,12/02/2018 13:00,13,64,57,92.2
1212846345F,12/02/2018 14:00,14,64,58,93.1
1212846345F,12/02/2018 15:00,15,64,61,91.6
1212846345F,12/02/2018 16:00,16,64,73,77.2
1212846345F,12/02/2018 17:00,17,64,48,74.5
1212846345F,12/02/2018 18:00,18,64,29,94.2
1212846345F,12/02/2018 19:00,19,64,15,94.2
1212846345F,12/02/2018 20:00,20,64,6,96.2
1212846345F,12/02/2018 21:00,21,64,17,97
1212846345F,12/02/2018 22:00,22,64,8,97.9
1212846345F,12/02/2018 23:00,23,64,3,95
1212846345F,13/02/2018 0:00,0,64,5,96
1212846345F,13/02/2018 1:00,1,64,5,94.2
1212846345F,13/02/2018 2:00,2,64,5,96.6
1212846345F,13/02/2018 3:00,3,64,8,96.5
1212846345F,13/02/2018 4:00,4,64,13,98.6
1212846345F,13/02/2018 5:00,5,64,34,94.9
1212846345F,13/02/2018 6:00,6,64,65,94.3
1212846345F,13/02/2018 7:00,7,64,68,93.9
1212846345F,13/02/2018 8:00,8,64,62,94.1
1212846345F,13/02/2018 9:00,9,64,71,92.3
1212846345F,13/02/2018 10:00,10,64,48,94.3
1212846345F,13/02/2018 11:00,11,64,72,92.4
1212846345F,13/02/2018 12:00,12,64,40,93.5
1212846345F,13/02/2018 13:00,13,64,65,95
1212846345F,13/02/2018 14:00,14,64,61,92.5
1212846345F,13/02/2018 15:00,15,64,79,72.1
1212846345F,13/02/2018 16:00,16,64,77,72.2
1212846345F,13/02/2018 17:00,17,64,46,74.2
1212846345F,13/02/2018 18:00,18,64,30,91.1
1212846345F,13/02/2018 19:00,19,64,10,93.5
1212846345F,13/02/2018 20:00,20,64,12,95.2
1212846345F,13/02/2018 21:00,21,64,14,93.9
1212846345F,13/02/2018 22:00,22,64,6,96.3
1212846345F,13/02/2018 23:00,23,64,4,90.5
1212846345F,14/02/2018 0:00,0,64,6,94
1212846345F,14/02/2018 1:00,1,64,6,93
1212846345F,14/02/2018 2:00,2,64,3,93.3
1212846345F,14/02/2018 3:00,3,64,4,89.5
1212846345F,14/02/2018 4:00,4,64,13,95.7
1212846345F,14/02/2018 5:00,5,64,35,95.6
1212846345F,14/02/2018 6:00,6,64,74,94.8
1212846345F,14/02/2018 7:00,7,64,67,93.3
1212846345F,14/02/2018 8:00,8,64,54,94.3
1212846345F,14/02/2018 9:00,9,64,48,94.2
1212846345F,14/02/2018 10:00,10,64,64,92.9
1212846345F,14/02/2018 11:00,11,64,62,95.3
