LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
1085262725T,2019-08-08 17:00,17,62,8,28.4
1085262725T,2019-08-08 18:00,18,62,3,33.0
1085262725T,2019-08-08 19:00,19,62,4,36.0
1085262725T,2019-08-09 04:00,4,62,3,43.7
1085262725T,2019-08-09 05:00,5,62,1,45.0
1085262725T,2019-08-09 07:00,7,62,6,34.2
1085262725T,2019-08-09 08:00,8,62,7,34.7
1085262725T,2019-08-09 09:00,9,62,5,29.6
1085262725T,2019-08-09 10:00,10,62,13,26.8
1085262725T,2019-08-09 11:00,11,62,9,30.1
1085262725T,2019-08-09 12:00,12,62,10,39.0
1085262725T,2019-08-09 13:00,13,62,4,23.2
1085262725T,2019-08-09 14:00,14,62,6,18.2
1085262725T,2019-08-09 15:00,15,62,4,12.5
1085262725T,2019-08-09 16:00,16,62,4,38.8
1085262725T,2019-08-09 17:00,17,62,4,26.2
1085262725T,2019-08-09 18:00,18,62,2,40.5
1085262725T,2019-08-09 19:00,19,62,3,34.7
1085262725T,2019-08-09 22:00,22,62,4,39.8
1085262725T,2019-08-12 03:00,3,62,2,42.5
1085262725T,2019-08-12 04:00,4,62,2,44.0
1085262725T,2019-08-12 05:00,5,62,1,35.0
1085262725T,2019-08-12 07:00,7,62,8,44.2
1085262725T,2019-08-12 08:00,8,62,8,32.5
1085262725T,2019-08-12 09:00,9,62,1,42.0
1085262725T,2019-08-12 10:00,10,62,3,26.3
1085262725T,2019-08-12 11:00,11,62,5,31.2
1085262725T,2019-08-12 12:00,12,62,5,19.2
1085262725T,2019-08-12 13:00,13,62,4,20.5
1085262725T,2019-08-12 14:00,14,62,2,36.5
1085262725T,2019-08-12 15:00,15,62,4,4.8
1085262725T,2019-08-12 16:00,16,62,2,29.0
1085262725T,2019-08-12 17:00,17,62,5,21.4
1085262725T,2019-08-12 18:00,18,62,1,32.0
1085262725T,2019-08-12 19:00,19,62,2,35.0
1085262725T,2019-08-12 20:00,20,62,2,35.5
1085262725T,2019-08-13 02:00,2,62,1,42.0
1085262725T,2019-08-13 05:00,5,62,1,19.0
1085262725T,2019-08-13 06:00,6,62,9,38.6
1085262725T,2019-08-13 07:00,7,62,10,28.3
1085262725T,2019-08-13 08:00,8,62,4,29.2
1085262725T,2019-08-13 09:00,9,62,9,17.4
1085262725T,2019-08-13 10:00,10,62,16,22.6
1085262725T,2019-08-13 11:00,11,62,4,33.8
1085262725T,2019-08-13 12:00,12,62,3,24.3
1085262725T,2019-08-13 13:00,13,62,10,28.5
1085262725T,2019-08-13 14:00,14,62,7,28.1
1085262725T,2019-08-13 15:00,15,62,4,26.0
1085262725T,2019-08-13 16:00,16,62,2,24.5
1085262725T,2019-08-13 17:00,17,62,7,32.3
1085262725T,2019-08-13 18:00,18,62,1,39.0
1085262725T,2019-08-13 20:00,20,62,2,37.0
1085262725T,2019-08-14 04:00,4,62,1,38.0
1085262725T,2019-08-14 05:00,5,62,2,49.0
1085262725T,2019-08-14 06:00,6,62,3,40.3
1085262725T,2019-08-14 07:00,7,62,3,44.0
1085262725T,2019-08-14 08:00,8,62,4,37.5
1085262725T,2019-08-14 09:00,9,62,6,38.3
1085262725T,2019-08-14 10:00,10,62,5,22.6
1085262725T,2019-08-14 11:00,11,62,8,30.2
1085262725T,2019-08-14 12:00,12,62,3,32.7
1085262725T,2019-08-14 13:00,13,62,3,20.7
1085262725T,2019-08-14 14:00,14,62,7,32.6
1085262725T,2019-08-14 15:00,15,62,2,32.0
1085262725T,2019-08-14 16:00,16,62,2,19.5
1085262725T,2019-08-14 17:00,17,62,1,40.0
1085262725T,2019-08-14 21:00,21,62,2,43.5
1085262725T,2019-08-15 02:00,2,62,1,59.0
1085262725T,2019-08-15 05:00,5,62,3,27.3
1085262725T,2019-08-15 06:00,6,62,5,41.0
1085262725T,2019-08-15 07:00,7,62,9,32.0
1085262725T,2019-08-15 08:00,8,62,2,39.0
1085262725T,2019-08-15 09:00,9,62,5,26.0
1085262725T,2019-08-15 10:00,10,62,4,23.8
1085262725T,2019-08-15 11:00,11,62,4,37.0
1085262725T,2019-08-15 12:00,12,62,5,16.6
1085262725T,2019-08-15 13:00,13,62,9,32.7
1085262725T,2019-08-15 14:00,14,62,7,21.4
1085262725T,2019-08-15 15:00,15,62,5,18.8
1085262725T,2019-08-15 16:00,16,62,9,26.0
1085262725T,2019-08-15 17:00,17,62,3,22.3
1085262725T,2019-08-15 18:00,18,62,3,15.0
1085262725T,2019-08-15 19:00,19,62,1,54.0
1085262725T,2019-08-15 20:00,20,62,1,36.0
1085262725T,2019-08-15 22:00,22,62,3,39.3
1085262725T,2019-08-16 04:00,4,62,5,40.2
1085262725T,2019-08-16 05:00,5,62,1,26.0
1085262725T,2019-08-16 06:00,6,62,6,38.3
1085262725T,2019-08-16 07:00,7,62,4,30.5
1085262725T,2019-08-16 08:00,8,62,3,34.0
1085262725T,2019-08-16 09:00,9,62,6,31.5
1085262725T,2019-08-16 10:00,10,62,4,17.0
1085262725T,2019-08-16 11:00,11,62,5,31.8
1085262725T,2019-08-16 12:00,12,62,5,26.6
1085262725T,2019-08-16 13:00,13,62,11,22.8
1085262725T,2019-08-16 14:00,14,62,6,14.7
1085262725T,2019-08-16 15:00,15,62,3,21.7
1085262725T,2019-08-16 16:00,16,62,7,24.3
1085262725T,2019-08-16 17:00,17,62,4,31.2
1085262725T,2019-08-16 18:00,18,62,3,36.3
1085262725T,2019-08-16 19:00,19,62,5,33.0
1085262725T,2019-08-16 21:00,21,62,1,39.0
1085262725T,2019-08-16 22:00,22,62,2,50.0
1085262725T,2019-08-16 23:00,23,62,2,29.5
1085262725T,2019-08-19 02:00,2,62,1,40.0
1085262725T,2019-08-19 04:00,4,62,1,27.0
1085262725T,2019-08-19 05:00,5,62,4,33.8
1085262725T,2019-08-19 06:00,6,62,7,44.7
1085262725T,2019-08-19 07:00,7,62,7,37.4
1085262725T,2019-08-19 08:00,8,62,6,36.7
1085262725T,2019-08-19 09:00,9,62,9,35.6
1085262725T,2019-08-19 10:00,10,62,7,33.6
1085262725T,2019-08-19 11:00,11,62,7,24.1
1085262725T,2019-08-19 12:00,12,62,4,32.0
1085262725T,2019-08-19 13:00,13,62,3,26.7
1085262725T,2019-08-19 14:00,14,62,7,38.4
1085262725T,2019-08-19 15:00,15,62,4,36.5
1085262725T,2019-08-19 16:00,16,62,1,25.0
1085262725T,2019-08-19 18:00,18,62,4,31.5
1085262725T,2019-08-19 19:00,19,62,2,44.5
1085262725T,2019-08-20 05:00,5,62,3,41.7
1085262725T,2019-08-20 06:00,6,62,8,42.1
1085262725T,2019-08-20 07:00,7,62,6,43.5
1085262725T,2019-08-20 08:00,8,62,6,35.5
1085262725T,2019-08-20 09:00,9,62,2,35.5
1085262725T,2019-08-20 10:00,10,62,6,37.0
1085262725T,2019-08-20 11:00,11,62,5,21.8
1085262725T,2019-08-20 12:00,12,62,2,21.5
1085262725T,2019-08-20 13:00,13,62,11,27.9
1085262725T,2019-08-20 14:00,14,62,6,31.7
1085262725T,2019-08-20 15:00,15,62,7,11.9
1085262725T,2019-08-20 16:00,16,62,7,37.6
1085262725T,2019-08-20 17:00,17,62,7,38.3
1085262725T,2019-08-20 19:00,19,62,5,35.4
1085262725T,2019-08-20 21:00,21,62,2,28.0
1085262725T,2019-08-21 04:00,4,62,1,46.0
1085262725T,2019-08-21 05:00,5,62,6,44.3
1085262725T,2019-08-21 06:00,6,62,5,30.6
1085262725T,2019-08-21 07:00,7,62,9,40.0
1085262725T,2019-08-21 08:00,8,62,2,31.5
1085262725T,2019-08-21 09:00,9,62,4,28.5
1085262725T,2019-08-21 10:00,10,62,2,33.5
1085262725T,2019-08-21 11:00,11,62,5,28.6
1085262725T,2019-08-21 12:00,12,62,7,36.9
1085262725T,2019-08-21 13:00,13,62,9,37.0
1085262725T,2019-08-21 14:00,14,62,7,21.0
1085262725T,2019-08-21 15:00,15,62,2,27.0
1085262725T,2019-08-21 16:00,16,62,2,29.0
1085262725T,2019-08-21 17:00,17,62,7,28.1
1085262725T,2019-08-21 18:00,18,62,2,32.0
1085262725T,2019-08-21 22:00,22,62,1,38.0
1085262725T,2019-08-22 05:00,5,62,1,28.0
1085262725T,2019-08-22 06:00,6,62,3,41.0
1085262725T,2019-08-22 07:00,7,62,14,34.5
1085262725T,2019-08-22 08:00,8,62,11,31.3
1085262725T,2019-08-22 09:00,9,62,3,41.0
1085262725T,2019-08-22 10:00,10,62,7,30.4
1085262725T,2019-08-22 11:00,11,62,11,29.8
1085262725T,2019-08-22 12:00,12,62,5,24.8
1085262725T,2019-08-22 13:00,13,62,4,24.0
1085262725T,2019-08-22 14:00,14,62,6,34.7
1085262725T,2019-08-22 15:00,15,62,5,32.4
1085262725T,2019-08-22 16:00,16,62,7,34.0
1085262725T,2019-08-22 17:00,17,62,9,16.9
1085262725T,2019-08-22 18:00,18,62,1,42.0
1085262725T,2019-08-22 19:00,19,62,3,40.0
1085262725T,2019-08-23 02:00,2,62,1,60.0
1085262725T,2019-08-23 04:00,4,62,1,58.0
1085262725T,2019-08-23 05:00,5,62,7,43.6
1085262725T,2019-08-23 06:00,6,62,5,33.2
1085262725T,2019-08-23 07:00,7,62,7,37.0
1085262725T,2019-08-23 08:00,8,62,10,32.1
1085262725T,2019-08-23 09:00,9,62,12,35.6
1085262725T,2019-08-23 10:00,10,62,9,33.3
1085262725T,2019-08-23 11:00,11,62,11,40.1
1085262725T,2019-08-23 12:00,12,62,12,26.2
1085262725T,2019-08-23 13:00,13,62,7,35.7
1085262725T,2019-08-23 14:00,14,62,10,32.5
1085262725T,2019-08-23 15:00,15,62,5,20.8
1085262725T,2019-08-23 16:00,16,62,4,39.8
1085262725T,2019-08-23 17:00,17,62,5,33.6
1085262725T,2019-08-23 18:00,18,62,4,30.8
1085262725T,2019-08-23 19:00,19,62,2,35.5
1085262725T,2019-08-26 03:00,3,62,2,41.0
1085262725T,2019-08-26 04:00,4,62,2,35.5
1085262725T,2019-08-26 05:00,5,62,1,60.0
1085262725T,2019-08-26 06:00,6,62,4,44.0
1085262725T,2019-08-26 07:00,7,62,6,43.2
1085262725T,2019-08-26 08:00,8,62,12,27.1
1085262725T,2019-08-26 09:00,9,62,4,32.5
1085262725T,2019-08-26 10:00,10,62,3,33.0
1085262725T,2019-08-26 11:00,11,62,7,35.1
1085262725T,2019-08-26 12:00,12,62,9,32.9
1085262725T,2019-08-26 13:00,13,62,2,32.5
1085262725T,2019-08-26 14:00,14,62,1,24.0
1085262725T,2019-08-26 15:00,15,62,3,42.3
1085262725T,2019-08-26 16:00,16,62,2,35.5
1085262725T,2019-08-26 17:00,17,62,7,34.0
1085262725T,2019-08-26 18:00,18,62,2,41.0
1085262725T,2019-08-27 04:00,4,62,1,44.0
1085262725T,2019-08-27 05:00,5,62,3,37.0
1085262725T,2019-08-27 06:00,6,62,7,40.3
1085262725T,2019-08-27 07:00,7,62,5,44.8
1085262725T,2019-08-27 08:00,8,62,6,36.2
1085262725T,2019-08-27 09:00,9,62,2,32.5
1085262725T,2019-08-27 10:00,10,62,2,33.0
1085262725T,2019-08-27 11:00,11,62,5,34.0
1085262725T,2019-08-27 12:00,12,62,4,35.0
1085262725T,2019-08-27 13:00,13,62,8,29.9
1085262725T,2019-08-27 14:00,14,62,14,21.7
1085262725T,2019-08-27 15:00,15,62,6,24.3
1085262725T,2019-08-27 16:00,16,62,5,37.4
1085262725T,2019-08-27 17:00,17,62,1,24.0
1085262725T,2019-08-27 18:00,18,62,2,37.5
1085262725T,2019-08-27 19:00,19,62,1,9.0
1085262725T,2019-08-28 02:00,2,62,1,42.0
1085262725T,2019-08-28 04:00,4,62,1,21.0
1085262725T,2019-08-28 05:00,5,62,2,44.5
1085262725T,2019-08-28 06:00,6,62,6,39.2
1085262725T,2019-08-28 07:00,7,62,8,37.8
1085262725T,2019-08-28 08:00,8,62,6,25.5
1085262725T,2019-08-28 09:00,9,62,9,34.0
1085262725T,2019-08-28 10:00,10,62,1,9.0
1085262725T,2019-08-28 11:00,11,62,5,30.6
1085262725T,2019-08-28 12:00,12,62,2,22.5
1085262725T,2019-08-28 13:00,13,62,6,24.7
1085262725T,2019-08-28 14:00,14,62,7,31.4
1085262725T,2019-08-28 15:00,15,62,3,16.0
1085262725T,2019-08-28 16:00,16,62,5,29.4
1085262725T,2019-08-28 17:00,17,62,2,29.0
1085262725T,2019-08-29 05:00,5,62,1,35.0
1085262725T,2019-08-29 06:00,6,62,8,36.4
1085262725T,2019-08-29 07:00,7,62,9,36.2
1085262725T,2019-08-29 08:00,8,62,11,25.7
1085262725T,2019-08-29 09:00,9,62,3,31.0
1085262725T,2019-08-29 10:00,10,62,4,32.0
1085262725T,2019-08-29 12:00,12,62,7,27.1
1085262725T,2019-08-29 13:00,13,62,8,27.6
1085262725T,2019-08-29 14:00,14,62,6,18.3
1085262725T,2019-08-29 15:00,15,62,8,23.9
1085262725T,2019-08-29 17:00,17,62,6,32.8
1085262725T,2019-08-29 18:00,18,62,5,34.2
1085262725T,2019-08-29 19:00,19,62,1,43.0
1085262725T,2019-08-29 20:00,20,62,2,28.0
1085262725T,2019-08-29 21:00,21,62,4,40.0
1085262725T,2019-08-30 04:00,4,62,2,46.5
1085262725T,2019-08-30 05:00,5,62,4,44.5
1085262725T,2019-08-30 06:00,6,62,4,25.0
1085262725T,2019-08-30 07:00,7,62,3,26.7
1085262725T,2019-08-30 08:00,8,62,2,20.5
1085262725T,2019-08-30 09:00,9,62,12,37.6
1085262725T,2019-08-30 10:00,10,62,6,32.0
1085262725T,2019-08-30 11:00,11,62,2,12.5
1085262725T,2019-08-30 13:00,13,62,10,27.7
1085262725T,2019-08-30 14:00,14,62,2,30.5
1085262725T,2019-08-30 15:00,15,62,2,28.5
1085262725T,2019-08-30 16:00,16,62,10,15.4
1085262725T,2019-08-30 17:00,17,62,3,25.7
1085262725T,2019-08-30 18:00,18,62,1,7.0
1085262725T,2019-08-30 19:00,19,62,2,35.0
1085262725T,2019-08-30 20:00,20,62,3,22.0
1085262725T,2019-08-30 23:00,23,62,1,43.0
1085262725T,2019-09-02 04:00,4,62,2,52.0
1085262725T,2019-09-02 05:00,5,62,2,48.0
1085262725T,2019-09-02 06:00,6,62,4,36.0
1085262725T,2019-09-02 07:00,7,62,10,39.7
1085262725T,2019-09-02 08:00,8,62,9,38.7
1085262725T,2019-09-02 09:00,9,62,4,30.0
1085262725T,2019-09-02 10:00,10,62,5,32.4
1085262725T,2019-09-02 11:00,11,62,2,28.0
1085262725T,2019-09-02 12:00,12,62,10,29.7
1085262725T,2019-09-02 13:00,13,62,4,24.5
1085262725T,2019-09-02 14:00,14,62,1,44.0
1085262725T,2019-09-02 15:00,15,62,3,45.0
1085262725T,2019-09-02 16:00,16,62,5,32.6
1085262725T,2019-09-02 18:00,18,62,5,27.2
1085262725T,2019-09-03 05:00,5,62,2,47.5
1085262725T,2019-09-03 06:00,6,62,1,46.0
1085262725T,2019-09-03 07:00,7,62,9,34.8
1085262725T,2019-09-03 08:00,8,62,10,21.0
1085262725T,2019-09-03 09:00,9,62,5,26.6
1085262725T,2019-09-03 10:00,10,62,7,36.0
1085262725T,2019-09-03 11:00,11,62,1,42.0
1085262725T,2019-09-03 12:00,12,62,7,28.0
1085262725T,2019-09-03 13:00,13,62,4,25.8
1085262725T,2019-09-03 14:00,14,62,7,34.6
1085262725T,2019-09-03 15:00,15,62,6,25.2
1085262725T,2019-09-03 16:00,16,62,3,34.7
1085262725T,2019-09-03 17:00,17,62,4,24.0
1085262725T,2019-09-03 18:00,18,62,1,39.0
1085262725T,2019-09-03 20:00,20,62,1,52.0
1085262725T,2019-09-04 04:00,4,62,2,40.0
1085262725T,2019-09-04 05:00,5,62,3,45.3
1085262725T,2019-09-04 06:00,6,62,5,26.0
1085262725T,2019-09-04 07:00,7,62,8,35.0
1085262725T,2019-09-04 08:00,8,62,5,32.6
1085262725T,2019-09-04 09:00,9,62,4,27.8
1085262725T,2019-09-04 10:00,10,62,1,37.0
1085262725T,2019-09-04 11:00,11,62,8,29.5
1085262725T,2019-09-04 12:00,12,62,7,33.7
1085262725T,2019-09-04 13:00,13,62,3,36.3
1085262725T,2019-09-04 14:00,14,62,4,27.5
1085262725T,2019-09-04 17:00,17,62,6,39.2
1085262725T,2019-09-04 18:00,18,62,2,37.0
1085262725T,2019-09-04 20:00,20,62,2,35.5
1085262725T,2019-09-04 21:00,21,62,4,39.8
1085262725T,2019-09-05 05:00,5,62,3,41.7
1085262725T,2019-09-05 06:00,6,62,3,35.0
1085262725T,2019-09-05 07:00,7,62,12,30.7
1085262725T,2019-09-05 08:00,8,62,3,43.3
1085262725T,2019-09-05 09:00,9,62,5,27.4
1085262725T,2019-09-05 10:00,10,62,3,35.7
1085262725T,2019-09-05 11:00,11,62,6,34.3
1085262725T,2019-09-05 12:00,12,62,5,27.0
1085262725T,2019-09-05 13:00,13,62,1,17.0
1085262725T,2019-09-05 14:00,14,62,7,29.9
1085262725T,2019-09-05 15:00,15,62,2,33.0
1085262725T,2019-09-05 16:00,16,62,5,30.4
1085262725T,2019-09-05 18:00,18,62,3,38.3
1085262725T,2019-09-05 19:00,19,62,1,53.0
1085262725T,2019-09-05 20:00,20,62,3,34.3
1085262725T,2019-09-05 21:00,21,62,2,25.5
1085262725T,2019-09-06 04:00,4,62,3,46.3
1085262725T,2019-09-06 05:00,5,62,5,42.4
1085262725T,2019-09-06 06:00,6,62,4,29.5
1085262725T,2019-09-06 07:00,7,62,4,40.5
1085262725T,2019-09-06 08:00,8,62,6,41.5
1085262725T,2019-09-06 09:00,9,62,6,38.0
1085262725T,2019-09-06 10:00,10,62,2,42.5
1085262725T,2019-09-06 11:00,11,62,5,27.8
1085262725T,2019-09-06 12:00,12,62,16,27.8
1085262725T,2019-09-06 13:00,13,62,11,24.4
1085262725T,2019-09-06 14:00,14,62,3,19.7
1085262725T,2019-09-06 15:00,15,62,4,27.8
1085262725T,2019-09-06 16:00,16,62,4,15.2
1085262725T,2019-09-06 17:00,17,62,2,36.0
1085262725T,2019-09-09 03:00,3,62,2,39.5
1085262725T,2019-09-09 04:00,4,62,1,42.0
1085262725T,2019-09-09 05:00,5,62,2,43.0
1085262725T,2019-09-09 06:00,6,62,3,41.0
1085262725T,2019-09-09 07:00,7,62,9,35.0
1085262725T,2019-09-09 08:00,8,62,2,26.0
1085262725T,2019-09-09 09:00,9,62,4,26.2
1085262725T,2019-09-09 10:00,10,62,3,32.0
1085262725T,2019-09-09 11:00,11,62,3,22.0
1085262725T,2019-09-09 12:00,12,62,8,33.6
1085262725T,2019-09-09 13:00,13,62,4,35.8
1085262725T,2019-09-09 14:00,14,62,3,38.3
1085262725T,2019-09-09 15:00,15,62,3,35.3
1085262725T,2019-09-09 16:00,16,62,3,43.7
1085262725T,2019-09-09 18:00,18,62,4,38.2
1085262725T,2019-09-09 19:00,19,62,2,41.5
1085262725T,2019-09-10 05:00,5,62,2,50.5
1085262725T,2019-09-10 06:00,6,62,5,43.8
1085262725T,2019-09-10 07:00,7,62,11,39.0
1085262725T,2019-09-10 09:00,9,62,3,32.3
1085262725T,2019-09-10 10:00,10,62,5,36.8
1085262725T,2019-09-10 11:00,11,62,2,31.0
1085262725T,2019-09-10 12:00,12,62,4,31.8
1085262725T,2019-09-10 13:00,13,62,2,44.0
1085262725T,2019-09-10 14:00,14,62,19,16.6
1085262725T,2019-09-10 15:00,15,62,4,20.5
1085262725T,2019-09-10 16:00,16,62,4,44.0
1085262725T,2019-09-10 17:00,17,62,2,40.5
1085262725T,2019-09-10 18:00,18,62,1,43.0
1085262725T,2019-09-10 20:00,20,62,2,37.0
1085262725T,2019-09-11 04:00,4,62,1,42.0
1085262725T,2019-09-11 05:00,5,62,5,42.4
1085262725T,2019-09-11 06:00,6,62,9,38.6
1085262725T,2019-09-11 07:00,7,62,7,34.0
1085262725T,2019-09-11 08:00,8,62,5,37.8
1085262725T,2019-09-11 09:00,9,62,3,44.0
1085262725T,2019-09-11 10:00,10,62,2,26.5
1085262725T,2019-09-11 11:00,11,62,1,47.0
1085262725T,2019-09-11 12:00,12,62,4,38.0
1085262725T,2019-09-11 13:00,13,62,9,27.7
1085262725T,2019-09-11 14:00,14,62,2,40.0
1085262725T,2019-09-11 15:00,15,62,5,34.4
1085262725T,2019-09-11 16:00,16,62,2,43.0
1085262725T,2019-09-11 17:00,17,62,1,28.0
1085262725T,2019-09-11 18:00,18,62,1,35.0
1085262725T,2019-09-11 19:00,19,62,1,38.0
1085262725T,2019-09-11 21:00,21,62,1,41.0
1085262725T,2019-09-12 05:00,5,62,5,48.2
1085262725T,2019-09-12 06:00,6,62,12,38.4
1085262725T,2019-09-12 07:00,7,62,5,39.0
1085262725T,2019-09-12 08:00,8,62,12,25.8
1085262725T,2019-09-12 09:00,9,62,18,32.8
1085262725T,2019-09-12 10:00,10,62,8,34.5
1085262725T,2019-09-12 11:00,11,62,3,28.0
1085262725T,2019-09-12 12:00,12,62,2,36.0
1085262725T,2019-09-12 13:00,13,62,8,37.5
1085262725T,2019-09-12 14:00,14,62,5,29.0
1085262725T,2019-09-12 15:00,15,62,2,26.5
1085262725T,2019-09-12 16:00,16,62,5,31.0
1085262725T,2019-09-12 17:00,17,62,3,25.7
1085262725T,2019-09-12 18:00,18,62,1,11.0
1085262725T,2019-09-12 19:00,19,62,3,34.0
1085262725T,2019-09-13 04:00,4,62,2,47.5
1085262725T,2019-09-13 05:00,5,62,6,41.0
1085262725T,2019-09-13 06:00,6,62,7,28.6
1085262725T,2019-09-13 07:00,7,62,8,36.9
1085262725T,2019-09-13 08:00,8,62,10,23.6
1085262725T,2019-09-13 09:00,9,62,2,40.0
1085262725T,2019-09-13 10:00,10,62,5,26.8
1085262725T,2019-09-13 11:00,11,62,2,29.5
1085262725T,2019-09-13 12:00,12,62,7,24.7
1085262725T,2019-09-13 13:00,13,62,4,29.5
1085262725T,2019-09-13 14:00,14,62,1,37.0
1085262725T,2019-09-13 15:00,15,62,3,25.3
1085262725T,2019-09-13 16:00,16,62,5,24.2
1085262725T,2019-09-13 19:00,19,62,2,57.0
1085262725T,2019-09-13 21:00,21,62,5,36.6
1085262725T,2019-09-13 22:00,22,62,2,33.5
1085262725T,2019-09-16 04:00,4,62,1,44.0
1085262725T,2019-09-16 05:00,5,62,3,41.7
1085262725T,2019-09-16 06:00,6,62,7,37.4
1085262725T,2019-09-16 07:00,7,62,8,40.9
1085262725T,2019-09-16 08:00,8,62,8,31.2
1085262725T,2019-09-16 09:00,9,62,6,25.3
1085262725T,2019-09-16 10:00,10,62,6,27.5
1085262725T,2019-09-16 11:00,11,62,1,34.0
1085262725T,2019-09-16 12:00,12,62,1,22.0
1085262725T,2019-09-16 13:00,13,62,4,28.5
1085262725T,2019-09-16 14:00,14,62,5,26.8
1085262725T,2019-09-16 15:00,15,62,4,32.5
1085262725T,2019-09-16 16:00,16,62,4,27.2
1085262725T,2019-09-16 19:00,19,62,3,31.7
1085262725T,2019-09-17 05:00,5,62,3,36.7
1085262725T,2019-09-17 06:00,6,62,8,34.9
1085262725T,2019-09-17 07:00,7,62,4,45.0
1085262725T,2019-09-17 09:00,9,62,1,40.0
1085262725T,2019-09-17 10:00,10,62,2,34.0
1085262725T,2019-09-17 11:00,11,62,3,20.7
1085262725T,2019-09-17 12:00,12,62,2,29.0
1085262725T,2019-09-17 13:00,13,62,6,41.2
1085262725T,2019-09-17 14:00,14,62,5,35.0
1085262725T,2019-09-17 15:00,15,62,4,31.2
1085262725T,2019-09-17 16:00,16,62,7,34.7
1085262725T,2019-09-17 17:00,17,62,3,25.3
1085262725T,2019-09-17 18:00,18,62,2,35.0
1085262725T,2019-09-17 21:00,21,62,1,31.0
1085262725T,2019-09-17 23:00,23,62,1,43.0
1085262725T,2019-09-18 04:00,4,62,1,53.0
1085262725T,2019-09-18 05:00,5,62,2,39.5
1085262725T,2019-09-18 06:00,6,62,9,34.1
1085262725T,2019-09-18 07:00,7,62,5,39.2
1085262725T,2019-09-18 08:00,8,62,9,34.2
1085262725T,2019-09-18 09:00,9,62,2,36.0
1085262725T,2019-09-18 10:00,10,62,3,40.7
1085262725T,2019-09-18 11:00,11,62,7,36.1
1085262725T,2019-09-18 12:00,12,62,5,33.2
1085262725T,2019-09-18 13:00,13,62,4,33.8
1085262725T,2019-09-18 14:00,14,62,3,9.3
1085262725T,2019-09-18 15:00,15,62,1,13.0
1085262725T,2019-09-18 16:00,16,62,3,34.0
1085262725T,2019-09-18 18:00,18,62,1,38.0
1085262725T,2019-09-18 19:00,19,62,1,34.0
1085262725T,2019-09-18 21:00,21,62,1,28.0
1085262725T,2019-09-19 05:00,5,62,2,41.5
1085262725T,2019-09-19 06:00,6,62,6,42.7
1085262725T,2019-09-19 07:00,7,62,10,39.8
1085262725T,2019-09-19 08:00,8,62,13,27.2
1085262725T,2019-09-19 09:00,9,62,7,34.0
1085262725T,2019-09-19 10:00,10,62,5,30.6
1085262725T,2019-09-19 11:00,11,62,2,37.0
1085262725T,2019-09-19 12:00,12,62,8,25.8
1085262725T,2019-09-19 13:00,13,62,6,21.0
1085262725T,2019-09-19 14:00,14,62,13,30.0
1085262725T,2019-09-19 15:00,15,62,5,23.6
1085262725T,2019-09-19 16:00,16,62,3,35.0
1085262725T,2019-09-19 17:00,17,62,6,33.5
1085262725T,2019-09-19 18:00,18,62,5,41.0
1085262725T,2019-09-19 19:00,19,62,2,38.0
1085262725T,2019-09-19 20:00,20,62,1,16.0
1085262725T,2019-09-20 04:00,4,62,1,41.0
1085262725T,2019-09-20 05:00,5,62,4,35.8
1085262725T,2019-09-20 06:00,6,62,1,37.0
1085262725T,2019-09-20 07:00,7,62,13,32.2
1085262725T,2019-09-20 08:00,8,62,8,30.2
1085262725T,2019-09-20 09:00,9,62,5,38.4
1085262725T,2019-09-20 10:00,10,62,2,30.0
1085262725T,2019-09-20 11:00,11,62,6,27.5
1085262725T,2019-09-20 12:00,12,62,10,30.5
1085262725T,2019-09-20 13:00,13,62,6,22.8
1085262725T,2019-09-20 14:00,14,62,5,20.4
1085262725T,2019-09-20 15:00,15,62,6,8.7
1085262725T,2019-09-20 16:00,16,62,2,21.0
1085262725T,2019-09-20 17:00,17,62,2,24.0
1085262725T,2019-09-20 18:00,18,62,4,25.8
1085262725T,2019-09-20 20:00,20,62,1,41.0
1085262725T,2019-09-23 04:00,4,62,4,37.5
1085262725T,2019-09-23 05:00,5,62,4,35.8
1085262725T,2019-09-23 06:00,6,62,2,47.0
1085262725T,2019-09-23 07:00,7,62,6,41.7
1085262725T,2019-09-23 08:00,8,62,15,38.0
1085262725T,2019-09-23 09:00,9,62,5,29.0
1085262725T,2019-09-23 10:00,10,62,1,23.0
1085262725T,2019-09-23 11:00,11,62,8,31.5
1085262725T,2019-09-23 12:00,12,62,4,29.5
1085262725T,2019-09-23 13:00,13,62,3,22.7
1085262725T,2019-09-23 14:00,14,62,10,35.7
1085262725T,2019-09-23 15:00,15,62,6,24.3
1085262725T,2019-09-23 16:00,16,62,7,29.6
1085262725T,2019-09-23 17:00,17,62,9,28.0
1085262725T,2019-09-23 19:00,19,62,2,39.5
1085262725T,2019-09-23 20:00,20,62,1,31.0
1085262725T,2019-09-24 04:00,4,62,1,45.0
1085262725T,2019-09-24 05:00,5,62,1,53.0
1085262725T,2019-09-24 06:00,6,62,8,39.4
1085262725T,2019-09-24 07:00,7,62,10,40.8
1085262725T,2019-09-24 09:00,9,62,5,35.8
1085262725T,2019-09-24 10:00,10,62,3,40.7
1085262725T,2019-09-24 11:00,11,62,5,38.2
1085262725T,2019-09-24 12:00,12,62,5,31.8
1085262725T,2019-09-24 13:00,13,62,17,32.2
